feature,std,iqr,std_rank,iqr_rank,pca_loading,pca_rank,total_rank,fold
BB_Upper_20_2Std,0.8938097942912294,1.5755440485241268,9.0,1.0,0.1503122988155858,26.0,12.0,val_scaled_fold_307.csv
BB_Upper_20_1.5Std,0.8428898152109285,1.518529747329418,11.0,2.0,0.15826689166171562,24.0,12.333333333333334,val_scaled_fold_307.csv
RSI_7,0.9683176469155936,1.4785941348519434,5.0,3.0,0.04185010639662701,32.0,13.333333333333334,val_scaled_fold_307.csv
BB_Lower_10_1.5Std,0.5768889806223068,1.053727720718805,24.0,11.0,0.2001282757001383,5.0,13.333333333333334,val_scaled_fold_307.csv
TEMA_26,0.561116832269649,0.950066749344376,27.0,14.0,0.2094583621951492,1.0,14.0,val_scaled_fold_307.csv
RSI_7_lag_1,0.9313071565821015,1.2114056653648402,1.0,3.0,0.13838735422850276,30.0,11.333333333333334,val_scaled_fold_461.csv
RSI_7,0.9240841438202743,1.2316250284673023,2.0,2.0,0.13255157121453942,31.0,11.666666666666666,val_scaled_fold_461.csv
RSI_7_lag_3,0.9107240678472724,1.2382434031480118,3.0,1.0,0.12702852460538125,32.0,12.0,val_scaled_fold_461.csv
RSI_14_lag_1,0.8978024438023751,0.9113597172065319,5.0,6.0,0.15682468654368584,26.0,12.333333333333334,val_scaled_fold_461.csv
RSI_14,0.9091582216886638,0.8942419907827089,4.0,7.0,0.15516030620300153,27.0,12.666666666666666,val_scaled_fold_461.csv
BB_Lower_10_2Std,0.7142116835943552,0.6512002489279327,11.0,14.0,0.18939045098069762,6.0,10.333333333333334,val_scaled_fold_488.csv
BB_Lower_20_1.5Std,0.7511100038359921,1.5944069715948692,10.0,2.0,0.16967668989339083,23.0,11.666666666666666,val_scaled_fold_488.csv
BB_Lower_10_1.5Std,0.6643133392277759,0.6151917949961971,14.0,18.0,0.1911946049792797,4.0,12.0,val_scaled_fold_488.csv
BB_Lower_20_2Std,0.8158472998711793,1.6964298466328738,7.0,1.0,0.16450321529094178,30.0,12.666666666666666,val_scaled_fold_488.csv
OBV_lag_5,0.6555066204652781,1.050228038178251,16.0,7.0,0.1762421553906962,15.0,12.666666666666666,val_scaled_fold_488.csv
RSI_7_lag_5,0.7186829603674467,0.9630785552021236,3.0,4.0,0.13986472800007527,24.0,10.333333333333334,val_scaled_fold_311.csv
RSI_7_lag_3,0.7220989884092361,0.9669770933392512,1.0,3.0,0.12938032619102324,30.0,11.333333333333334,val_scaled_fold_311.csv
RSI_7,0.7187194055985768,1.0333862167539978,2.0,1.0,0.10411901148609277,32.0,11.666666666666666,val_scaled_fold_311.csv
TEMA_12,0.414960362356734,0.714593610296401,22.0,14.0,0.20454640013249034,1.0,12.333333333333334,val_scaled_fold_311.csv
RSI_7_lag_1,0.7084483041155794,0.911871159218935,4.0,7.0,0.10606795461084562,31.0,14.0,val_scaled_fold_311.csv
RSI_7,0.9003573534243136,1.6111169918257695,3.0,2.0,0.03283547632375252,34.0,13.0,val_scaled_fold_477.csv
RSI_7_lag_5,0.9184319052925619,1.4484237659387902,1.0,4.0,0.01804426318187786,38.0,14.333333333333334,val_scaled_fold_477.csv
RSI_7_lag_1,0.9045503417146111,1.6505759253557057,2.0,1.0,0.00873082285569701,41.0,14.666666666666666,val_scaled_fold_477.csv
RSI_14_lag_5,0.7857498412902914,1.1136720773868172,6.0,8.0,0.05657015948705839,31.0,15.0,val_scaled_fold_477.csv
TEMA_26,0.326726942140849,0.41228973270664815,22.0,23.0,0.19409003754461493,1.0,15.333333333333334,val_scaled_fold_477.csv
RSI_7_lag_3,1.1170794572184257,2.018769728442869,7.0,1.0,0.0726255752411507,32.0,13.333333333333334,val_scaled_fold_463.csv
Low,0.25004642672102634,0.3342721643889861,18.0,18.0,0.21068303862085402,5.0,13.666666666666666,val_scaled_fold_463.csv
RSI_7_lag_5,1.1235715898524077,1.9299665367017176,5.0,4.0,0.041774058030089246,37.0,15.333333333333334,val_scaled_fold_463.csv
Adj Close,0.2545652433196374,0.3130671191118972,17.0,22.0,0.20775567288081193,7.0,15.333333333333334,val_scaled_fold_463.csv
RSI_7_lag_1,1.0751688279241656,1.933842848231262,12.0,3.0,0.07710057177032345,31.0,15.333333333333334,val_scaled_fold_463.csv
RSI_7,1.1018282910610901,1.3377693075482169,2.0,1.0,0.0903115920405546,33.0,12.0,val_scaled_fold_305.csv
RSI_7_lag_1,1.0590564369331537,1.1258021548011392,3.0,3.0,0.1112915684623279,30.0,12.0,val_scaled_fold_305.csv
RSI_7_lag_3,1.0117629252016769,1.274050190189238,4.0,2.0,0.0766105766029404,35.0,13.666666666666666,val_scaled_fold_305.csv
RSI_14,1.0048254730354091,0.9993794359639874,5.0,6.0,0.08277822830390476,34.0,15.0,val_scaled_fold_305.csv
RSI_14_lag_1,0.9536644297117587,0.9283787917536281,6.0,7.0,0.10195081074580535,32.0,15.0,val_scaled_fold_305.csv
TEMA_12,1.0188988812268494,1.8337423860277298,4.0,1.0,0.17687504920307515,1.0,2.0,val_scaled_fold_339.csv
TEMA_26,1.022159966452378,1.8019206906480434,3.0,2.0,0.175826647153654,3.0,2.6666666666666665,val_scaled_fold_339.csv
SMA_5,0.9790571994538497,1.7315877960688584,13.0,3.0,0.17640616186590447,2.0,6.0,val_scaled_fold_339.csv
Adj Close,0.9701450999976627,1.6366985261679448,14.0,7.0,0.17464032412260205,6.0,9.0,val_scaled_fold_339.csv
Close,0.9914229684058022,1.6223271848427814,10.0,9.0,0.17304959282119153,9.0,9.333333333333334,val_scaled_fold_339.csv
BB_Mid_10,1.0,2.00523418878685,14.5,12.0,0.18343010363477844,3.0,9.833333333333334,train_scaled_fold_536.csv
SMA_5,1.0,1.9921091821582253,14.5,17.0,0.183486613022778,1.0,10.833333333333334,train_scaled_fold_536.csv
Close_lag_3,1.0,1.9937476280723359,14.5,16.0,0.18348446821440842,2.0,10.833333333333334,train_scaled_fold_536.csv
Close_lag_5,1.0,1.9957138317692273,14.5,15.0,0.1833055189767687,5.0,11.5,train_scaled_fold_536.csv
Open,1.0,2.0048102911791434,14.5,13.0,0.1831923989505255,9.0,12.166666666666666,train_scaled_fold_536.csv
Low,1.0000000000000002,1.1950501943903404,1.0,25.0,0.1837891654762594,6.0,10.666666666666666,train_scaled_fold_250.csv
BB_Mid_20,1.0,1.7436906060378226,14.0,3.0,0.1793578882134885,23.0,13.333333333333334,train_scaled_fold_250.csv
BB_Lower_20_1.5Std,1.0,2.0038310523400598,14.0,1.0,0.17245590319517382,27.0,14.0,train_scaled_fold_250.csv
BB_Lower_20_2Std,1.0,1.9458561185342103,14.0,2.0,0.16894311814743176,30.0,15.333333333333334,train_scaled_fold_250.csv
TEMA_12,1.0,1.1035104222281205,14.0,30.0,0.1842747115009202,2.0,15.333333333333334,train_scaled_fold_250.csv
TEMA_12,1.0,1.660106923290452,13.0,10.0,0.18144875984114361,1.0,8.0,train_scaled_fold_244.csv
BB_Upper_20_1.5Std,1.0,1.8585225894618902,13.0,1.0,0.17862267815716779,19.0,11.0,train_scaled_fold_244.csv
BB_Upper_10_1.5Std,1.0,1.7221789896509527,13.0,7.0,0.17996763925592787,16.0,12.0,train_scaled_fold_244.csv
Close_lag_1,1.0,1.6007881087001814,13.0,22.0,0.18092690572648282,3.0,12.666666666666666,train_scaled_fold_244.csv
TEMA_26,0.9999999999999999,1.7636410284362833,32.0,3.0,0.18085687472777032,4.0,13.0,train_scaled_fold_244.csv
Close_lag_1,1.0000000000000002,1.956419672806807,1.0,9.0,0.1796697597725176,7.0,5.666666666666667,train_scaled_fold_522.csv
TEMA_12,1.0,1.9584912580716767,13.0,8.0,0.17995729799245336,2.0,7.666666666666667,train_scaled_fold_522.csv
High,1.0,1.9905298787994992,13.0,6.0,0.17977337934368798,6.0,8.333333333333334,train_scaled_fold_522.csv
Low,1.0,2.011393285484962,13.0,5.0,0.17922064771320867,13.0,10.333333333333334,train_scaled_fold_522.csv
TEMA_26,1.0,1.878150485195064,13.0,15.0,0.17964415540963044,8.0,12.0,train_scaled_fold_522.csv
SMA_5,1.0,1.851705613158731,12.5,4.0,0.18715921620156356,1.0,5.833333333333333,train_scaled_fold_278.csv
TEMA_26,1.0,1.9972523095184935,12.5,3.0,0.18576243570541887,3.0,6.166666666666667,train_scaled_fold_278.csv
TEMA_12,1.0,1.7537531009933138,12.5,17.0,0.18658741183980818,2.0,10.5,train_scaled_fold_278.csv
BB_Lower_10_1.5Std,1.0,1.8044087145407062,12.5,6.0,0.18107548050104558,16.0,11.5,train_scaled_fold_278.csv
BB_Upper_10_2Std,1.0000000000000002,1.7682631506641724,1.5,8.0,0.16345839210118016,26.0,11.833333333333334,train_scaled_fold_278.csv
BB_Lower_10_1.5Std,1.0718923221505325,2.056078311430119,7.0,2.0,0.17977013636780786,15.0,8.0,val_scaled_fold_675.csv
BB_Lower_10_2Std,1.1739265453880126,2.2939877326496294,6.0,1.0,0.17662943384935095,20.0,9.0,val_scaled_fold_675.csv
OBV,0.835089781187566,1.4823939191808655,22.0,10.0,0.19478857835862667,1.0,11.0,val_scaled_fold_675.csv
OBV_lag_1,0.8565920876177603,1.6170292834570414,20.0,8.0,0.1903054806752351,5.0,11.0,val_scaled_fold_675.csv
BB_Lower_20_2Std,1.0470225721721518,2.030506023698462,8.0,3.0,0.1713272706286224,22.0,11.0,val_scaled_fold_675.csv
RSI_14_lag_1,0.5421435675307714,0.703072845030441,9.0,7.0,0.18752399305153414,4.0,6.666666666666667,val_scaled_fold_36.csv
RSI_14_lag_3,0.6441821825807691,0.7060590290575981,6.0,6.0,0.18104989312331332,10.0,7.333333333333333,val_scaled_fold_36.csv
RSI_7_lag_3,0.7695604286018656,0.9024804184455562,3.0,2.0,0.16415900527837662,20.0,8.333333333333334,val_scaled_fold_36.csv
RSI_7_lag_5,0.857025788253315,1.0459200978871033,2.0,1.0,0.14927674043648514,27.0,10.0,val_scaled_fold_36.csv
RSI_7_lag_1,0.6544436954757313,0.8828092904863108,5.0,3.0,0.1524397049581017,26.0,11.333333333333334,val_scaled_fold_36.csv
Low,1.0,1.2940988527130681,12.0,18.0,0.18384612281646595,5.0,11.666666666666666,train_scaled_fold_293.csv
Adj Close,1.0,1.3007626113736084,12.0,17.0,0.18362817267292217,7.0,12.0,train_scaled_fold_293.csv
Close_lag_3,1.0000000000000002,1.2795391500841444,1.0,21.0,0.18279245587044357,14.0,12.0,train_scaled_fold_293.csv
High,1.0,1.3035976272197307,12.0,15.0,0.1829872612879091,12.0,13.0,train_scaled_fold_293.csv
OBV_lag_1,1.0,1.355658679865396,12.0,11.0,0.18145623467858013,17.0,13.333333333333334,train_scaled_fold_293.csv
TEMA_26,0.7788457166858161,1.5420740414365754,10.0,2.0,0.18417396748994191,7.0,6.333333333333333,val_scaled_fold_113.csv
Close,0.7665656957842016,1.5138119610609158,13.0,3.0,0.183127879233784,10.0,8.666666666666666,val_scaled_fold_113.csv
BB_Mid_20,0.7983000442948073,1.4864112564695053,8.0,8.0,0.18064713079830386,15.0,10.333333333333334,val_scaled_fold_113.csv
Open,0.7359950853193421,1.4920573825769,16.5,5.5,0.18303907301759326,12.5,11.5,val_scaled_fold_113.csv
High,0.7359950853193421,1.4920573825769,16.5,5.5,0.18303907301759326,12.5,11.5,val_scaled_fold_113.csv
Adj Close,1.0,1.9132470781292756,10.5,9.0,0.1836238176490427,4.0,7.833333333333333,train_scaled_fold_287.csv
BB_Mid_10,1.0,1.9418853778323064,10.5,7.0,0.1833073976544545,9.0,8.833333333333334,train_scaled_fold_287.csv
Low,1.0,1.9061422526282648,10.5,13.0,0.18355815770566164,8.0,10.5,train_scaled_fold_287.csv
Open,1.0,1.9080568415389751,10.5,11.0,0.1830930817945321,11.0,10.833333333333334,train_scaled_fold_287.csv
BB_Upper_10_1.5Std,1.0,1.9437130215688911,10.5,6.0,0.18221325438522665,17.0,11.166666666666666,train_scaled_fold_287.csv
RSI_7_lag_3,1.0375865291214155,2.0101432917337276,1.0,3.0,0.17785346529479373,17.0,7.0,val_scaled_fold_107.csv
RSI_14_lag_3,0.9912078343876902,2.0554000412793867,6.0,2.0,0.1829465264656267,16.0,8.0,val_scaled_fold_107.csv
RSI_14_lag_1,0.9629973878817234,1.658453936804238,7.0,7.0,0.19437659952194233,10.0,8.0,val_scaled_fold_107.csv
RSI_7_lag_5,1.0298694042811658,2.008755313357741,2.0,4.0,0.1777398725158526,18.0,8.0,val_scaled_fold_107.csv
TEMA_12,0.24040947779950403,0.4190467829733855,14.0,14.0,0.2096544769173805,1.0,9.666666666666666,val_scaled_fold_107.csv
BB_Mid_20,1.0878780982073282,1.9252770064625868,4.0,2.0,0.18274949118038125,5.0,3.6666666666666665,val_scaled_fold_661.csv
BB_Upper_20_1.5Std,1.0855725381151888,1.834096399863629,5.0,4.0,0.18257904201627476,6.0,5.0,val_scaled_fold_661.csv
OBV_lag_3,1.1121567838485455,1.9157470912280965,2.0,3.0,0.1805454038051316,14.0,6.333333333333333,val_scaled_fold_661.csv
BB_Upper_20_2Std,1.0494421180318618,1.7424046329789373,7.0,10.0,0.1822923868586722,8.0,8.333333333333334,val_scaled_fold_661.csv
OBV_lag_5,1.171989529006105,2.0978579320493562,1.0,1.0,0.17929000474781723,25.0,9.0,val_scaled_fold_661.csv
TEMA_12,0.4111644846650611,0.3636656507710707,12.0,22.0,0.19063019812657878,1.0,11.666666666666666,val_scaled_fold_22.csv
Log_Returns_lag_3,1.744887905647481,1.809176551808038,1.0,2.0,0.014286874482091799,40.0,14.333333333333334,val_scaled_fold_22.csv
Log_Returns_lag_5,1.723096360380207,1.8259439994163427,4.0,1.0,0.042578491966925446,39.0,14.666666666666666,val_scaled_fold_22.csv
OBV_lag_3,0.41977245760342363,0.6000310009053612,11.0,9.0,0.16543664531366567,24.0,14.666666666666666,val_scaled_fold_22.csv
OBV_lag_5,0.4319869881777388,0.5840180086844504,10.0,10.0,0.16274765936592128,25.0,15.0,val_scaled_fold_22.csv
BB_Lower_10_2Std,1.3414944324272216,2.266510519899671,2.0,4.0,0.17697002165641354,11.0,5.666666666666667,val_scaled_fold_649.csv
TEMA_26,1.2549126245312543,2.282354916858975,7.0,3.0,0.17874368744073954,7.0,5.666666666666667,val_scaled_fold_649.csv
BB_Lower_10_1.5Std,1.3073655612066375,2.228499468598662,3.0,5.0,0.17677433925046104,12.0,6.666666666666667,val_scaled_fold_649.csv
BB_Lower_20_2Std,1.3541744408850378,2.839893931014035,1.0,1.0,0.1706440990687867,22.0,8.0,val_scaled_fold_649.csv
SMA_5,1.1460512226634172,1.7217809390402758,15.0,14.0,0.1813456512655163,1.0,10.0,val_scaled_fold_649.csv
TEMA_12,1.0,1.523719616525851,12.0,10.0,0.1872116768930626,2.0,8.0,train_scaled_fold_63.csv
Low,1.0,1.510089446371663,12.0,12.0,0.18628074278088647,4.0,9.333333333333334,train_scaled_fold_63.csv
SMA_5,1.0,1.4554965944159808,12.0,17.0,0.18749502217962016,1.0,10.0,train_scaled_fold_63.csv
Adj Close,1.0,1.4880278113511336,12.0,15.0,0.1859693321151976,7.0,11.333333333333334,train_scaled_fold_63.csv
BB_Lower_10_1.5Std,1.0,1.5441063501647243,12.0,7.0,0.18512475588890695,16.0,11.666666666666666,train_scaled_fold_63.csv
Low,1.0,1.5995407802480082,16.5,5.0,0.18862654838631027,7.0,9.5,train_scaled_fold_442.csv
BB_Lower_20_1.5Std,1.0000000000000002,1.6634180382180601,1.5,1.0,0.12774003836896075,29.0,10.5,train_scaled_fold_442.csv
SMA_5,1.0,1.5061719220155274,16.5,14.0,0.19300319133486235,1.0,10.5,train_scaled_fold_442.csv
Open,1.0,1.6051253501931022,16.5,3.0,0.18385121688787717,16.0,11.833333333333334,train_scaled_fold_442.csv
Adj Close,1.0,1.5030530001373077,16.5,15.0,0.18952685607887723,4.0,11.833333333333334,train_scaled_fold_442.csv
BB_Upper_10_1.5Std,1.0,1.3303549093973612,13.5,10.0,0.1834285156606221,2.0,8.5,train_scaled_fold_324.csv
BB_Upper_10_2Std,1.0,1.363665253722444,13.5,9.0,0.18297785952089718,4.0,8.833333333333334,train_scaled_fold_324.csv
Close_lag_3,1.0000000000000002,1.2935435913395934,1.0,19.0,0.18236887453924955,9.0,9.666666666666666,train_scaled_fold_324.csv
BB_Mid_20,1.0,1.329495511211694,13.5,11.0,0.18282522031310353,5.0,9.833333333333334,train_scaled_fold_324.csv
BB_Upper_20_1.5Std,1.0,1.3249734676879394,13.5,13.0,0.18269244984601848,6.0,10.833333333333334,train_scaled_fold_324.csv
TEMA_26,1.0,2.119298723917728,13.5,1.0,0.1946016283955788,2.0,5.5,train_scaled_fold_330.csv
BB_Mid_10,1.0,2.019567233503806,13.5,3.0,0.19408043019150711,3.0,6.5,train_scaled_fold_330.csv
TEMA_12,1.0,2.0037596153292645,13.5,4.0,0.19364648881810825,4.0,7.166666666666667,train_scaled_fold_330.csv
SMA_5,1.0,1.94364268617238,13.5,7.0,0.19465013373832774,1.0,7.166666666666667,train_scaled_fold_330.csv
Close_lag_1,1.0,1.8224609470245903,13.5,15.0,0.19310211457205376,6.0,11.5,train_scaled_fold_330.csv
Adj Close,1.0,1.8248216186565183,10.5,15.0,0.18211291392923357,6.0,10.5,train_scaled_fold_77.csv
OBV,1.0,1.9466441721730643,10.5,3.0,0.18096028922618593,20.0,11.166666666666666,train_scaled_fold_77.csv
OBV_lag_1,1.0,1.9433659829680359,10.5,4.0,0.1809322379981185,22.0,12.166666666666666,train_scaled_fold_77.csv
BB_Lower_10_1.5Std,1.0,1.855005498384321,10.5,8.0,0.18143765204812676,19.0,12.5,train_scaled_fold_77.csv
TEMA_26,0.9999999999999999,1.8406730493303403,27.0,9.0,0.18240208439418368,2.0,12.666666666666666,train_scaled_fold_77.csv
TEMA_26,1.0,1.4604088296361373,11.0,12.0,0.18994250502190269,2.0,8.333333333333334,train_scaled_fold_456.csv
Adj Close,1.0,1.4709235232270215,11.0,10.0,0.18794921441659926,5.0,8.666666666666666,train_scaled_fold_456.csv
TEMA_12,1.0,1.416870433657761,11.0,17.0,0.1896910609582767,3.0,10.333333333333334,train_scaled_fold_456.csv
Close,1.0,1.4556861307171243,11.0,14.0,0.18727871801377433,9.0,11.333333333333334,train_scaled_fold_456.csv
OBV,1.0,1.6213242564188688,11.0,1.0,0.17163269948358972,23.0,11.666666666666666,train_scaled_fold_456.csv
Low,1.0000000000000002,1.870138155051309,1.5,6.0,0.17958426303722524,5.0,4.166666666666667,train_scaled_fold_318.csv
High,1.0000000000000002,1.8923799229785412,1.5,1.0,0.1793906777293467,11.0,4.5,train_scaled_fold_318.csv
Adj Close,1.0,1.8844325558438575,17.0,4.0,0.1795104697518242,6.0,9.0,train_scaled_fold_318.csv
TEMA_26,1.0,1.8878779754211303,17.0,3.0,0.17940755138769304,10.0,10.0,train_scaled_fold_318.csv
Open,1.0,1.8923797745018007,17.0,2.0,0.17939067771130535,12.0,10.333333333333334,train_scaled_fold_318.csv
BB_Mid_10,1.0,1.8455635427522248,10.5,3.0,0.18477017142897534,1.0,4.833333333333333,train_scaled_fold_481.csv
TEMA_26,1.0,1.8640116567008174,10.5,1.0,0.1842779103967019,4.0,5.166666666666667,train_scaled_fold_481.csv
Low,1.0,1.7374251878253983,10.5,13.0,0.1842963519039076,3.0,8.833333333333334,train_scaled_fold_481.csv
TEMA_12,1.0,1.8524342527679474,10.5,2.0,0.18308715501225206,15.0,9.166666666666666,train_scaled_fold_481.csv
BB_Upper_10_1.5Std,1.0,1.7243102402131163,10.5,16.0,0.18433770968076035,2.0,9.5,train_scaled_fold_481.csv
Close_lag_1,1.0,1.6609210300744313,14.5,11.0,0.18260702465957,1.0,8.833333333333334,train_scaled_fold_495.csv
SMA_5,1.0,1.666235838144873,14.5,9.0,0.18254343506456033,4.0,9.166666666666666,train_scaled_fold_495.csv
Close,1.0,1.6658172919248737,14.5,10.0,0.18249978143130827,7.0,10.5,train_scaled_fold_495.csv
Adj Close,1.0,1.6480415602025236,14.5,15.0,0.18252032782816072,5.0,11.5,train_scaled_fold_495.csv
BB_Mid_10,1.0000000000000002,1.6246235803894418,1.0,18.0,0.18161150390837869,18.0,12.333333333333334,train_scaled_fold_495.csv
BB_Mid_20,1.0,1.598615875211191,11.0,3.0,0.1713565353911562,22.0,12.0,train_scaled_fold_88.csv
BB_Upper_20_1.5Std,1.0,1.6162105415595331,11.0,2.0,0.1689008343088688,23.0,12.0,train_scaled_fold_88.csv
High,1.0,1.512267990609729,11.0,14.0,0.18535261359494581,12.0,12.333333333333334,train_scaled_fold_88.csv
BB_Upper_10_2Std,1.0,1.54709998561172,11.0,7.0,0.17641886116479877,20.0,12.666666666666666,train_scaled_fold_88.csv
BB_Upper_20_2Std,1.0,1.5806501225805263,11.0,4.0,0.16595327095035356,24.0,13.0,train_scaled_fold_88.csv
SMA_5,1.0,1.7851473209085227,13.5,6.0,0.1824572146727782,2.0,7.166666666666667,train_scaled_fold_126.csv
Close,1.0,1.7816274415509277,13.5,7.0,0.1816509416958906,6.0,8.833333333333334,train_scaled_fold_126.csv
Close_lag_3,1.0000000000000002,1.7727926723139251,1.0,12.0,0.1801874014992231,16.0,9.666666666666666,train_scaled_fold_126.csv
TEMA_12,1.0,1.745731655209116,13.5,18.0,0.18252001922210326,1.0,10.833333333333334,train_scaled_fold_126.csv
Adj Close,1.0,1.7386724319273648,13.5,19.0,0.18165718257770205,5.0,12.5,train_scaled_fold_126.csv
Adj Close,1.0,1.52639384629083,11.5,10.0,0.1837815042439777,5.0,8.833333333333334,train_scaled_fold_640.csv
Close_lag_1,1.0,1.4755615213257118,11.5,17.0,0.18408025426230454,4.0,10.833333333333334,train_scaled_fold_640.csv
BB_Upper_10_2Std,1.0,1.676760122653619,11.5,2.0,0.17296642514193566,21.0,11.5,train_scaled_fold_640.csv
TEMA_26,1.0,1.4621537318392215,11.5,20.0,0.18443571311710463,3.0,11.5,train_scaled_fold_640.csv
Open,1.0,1.5093936554871048,11.5,13.5,0.18238830844824314,11.0,12.0,train_scaled_fold_640.csv
TEMA_26,1.0,1.4482056388863482,12.5,13.0,0.1842145012755345,4.0,9.833333333333334,train_scaled_fold_654.csv
Low,1.0,1.4148993049700864,12.5,16.0,0.18406656494980048,6.0,11.5,train_scaled_fold_654.csv
OBV_lag_1,1.0,1.5022055276162543,12.5,5.0,0.16663493559235434,22.0,13.166666666666666,train_scaled_fold_654.csv
Close,1.0,1.4070743159180341,12.5,20.0,0.1833573266107219,9.0,13.833333333333334,train_scaled_fold_654.csv
Adj Close,1.0,1.3891547323944828,12.5,22.0,0.1840418522336063,7.0,13.833333333333334,train_scaled_fold_654.csv
BB_Upper_10_1.5Std,1.0000000000000002,1.7587829076988402,1.5,7.0,0.18440305668554402,14.0,7.5,train_scaled_fold_132.csv
BB_Mid_10,1.0,1.770297684224762,14.5,5.0,0.18669009270885306,4.0,7.833333333333333,train_scaled_fold_132.csv
Low,1.0,1.7160919775817391,14.5,10.0,0.18621728357173023,7.0,10.5,train_scaled_fold_132.csv
BB_Lower_10_1.5Std,1.0,1.76612401053137,14.5,6.0,0.18465337722087474,12.0,10.833333333333334,train_scaled_fold_132.csv
BB_Lower_10_2Std,1.0,1.812395424752447,14.5,1.0,0.18299868474328126,19.0,11.5,train_scaled_fold_132.csv
TEMA_12,1.0,1.842217148451183,14.5,10.0,0.1789927620635631,2.0,8.833333333333334,train_scaled_fold_668.csv
Close,1.0,1.8632621050903135,14.5,8.0,0.17860641304595246,12.0,11.5,train_scaled_fold_668.csv
Adj Close,1.0,1.8071642856373635,14.5,17.0,0.1787159932918143,6.0,12.5,train_scaled_fold_668.csv
BB_Mid_10,1.0,1.8648964746111747,14.5,7.0,0.17749968353798412,16.0,12.5,train_scaled_fold_668.csv
Close_lag_3,1.0,1.8551871953326065,14.5,9.0,0.17780549742734297,15.0,12.833333333333334,train_scaled_fold_668.csv
BB_Lower_20_2Std,0.7928080197336485,1.1226712550114173,4.0,5.0,0.20445819354569764,4.0,4.333333333333333,val_scaled_fold_265.csv
RSI_7_lag_5,0.8349649162722652,1.3198314218665128,1.0,1.0,0.15708316089502644,22.0,8.0,val_scaled_fold_265.csv
BB_Lower_20_1.5Std,0.6925285617855909,0.9849590817350244,11.0,12.0,0.20538883527096438,3.0,8.666666666666666,val_scaled_fold_265.csv
RSI_14_lag_5,0.7350920616745887,1.295316806851238,7.0,2.0,0.16082150214436064,21.0,10.0,val_scaled_fold_265.csv
BB_Mid_20,0.3768893177274174,0.49817929250216686,16.0,16.0,0.2085560505265235,2.0,11.333333333333334,val_scaled_fold_265.csv
RSI_14_lag_3,0.7268202691440934,1.3330090327508146,7.0,7.0,0.1675316002056887,16.0,10.0,val_scaled_fold_503.csv
RSI_7_lag_5,0.8705114912705182,1.7854916968941157,4.0,4.0,0.16105582525518358,24.0,10.666666666666666,val_scaled_fold_503.csv
RSI_7_lag_1,0.921222312032559,1.951671319880981,2.0,1.0,0.1452693917610695,31.0,11.333333333333334,val_scaled_fold_503.csv
RSI_14_lag_5,0.6770182266999162,1.1434449776225144,8.0,8.0,0.1670939199974039,19.0,11.666666666666666,val_scaled_fold_503.csv
RSI_7_lag_3,0.9018905848173396,1.8950957345202384,3.0,3.0,0.15578917691886154,29.0,11.666666666666666,val_scaled_fold_503.csv
TEMA_26,1.0,1.6698228951103242,15.0,6.0,0.19856602795851808,3.0,8.0,train_scaled_fold_683.csv
Adj Close,1.0000000000000002,1.3723362201138032,1.5,23.0,0.1982387840010267,4.0,9.5,train_scaled_fold_683.csv
SMA_5,1.0,1.5039599254276395,15.0,14.0,0.2019475955517887,2.0,10.333333333333334,train_scaled_fold_683.csv
BB_Mid_20,1.0,1.948893332336265,15.0,1.0,0.1467471010966226,22.0,12.666666666666666,train_scaled_fold_683.csv
Close_lag_1,1.0,1.4385517050337333,15.0,18.0,0.19757737596454714,6.0,13.0,train_scaled_fold_683.csv
OBV_lag_1,0.21345938931105313,0.22638701976415337,16.0,18.0,0.18945953771429344,3.0,12.333333333333334,val_scaled_fold_517.csv
RSI_7_lag_5,0.44948354386971007,0.8510551697768117,4.0,1.0,0.05600660787372757,33.0,12.666666666666666,val_scaled_fold_517.csv
OBV,0.21030579805201588,0.2041829294446746,17.0,19.0,0.18982160774732723,2.0,12.666666666666666,val_scaled_fold_517.csv
RSI_7,0.4590209692294982,0.8022395102882662,2.0,2.0,0.05169042576076682,35.0,13.0,val_scaled_fold_517.csv
RSI_7_lag_1,0.4550106507749307,0.8007403930394541,3.0,3.0,0.055023805402912525,34.0,13.333333333333334,val_scaled_fold_517.csv
RSI_7_lag_3,1.0215915256908195,1.4507395412380923,2.0,2.0,0.15960122084383396,23.0,9.0,val_scaled_fold_271.csv
TEMA_12,0.23732577829645257,0.367537965579143,14.0,14.0,0.19505708687371398,1.0,9.666666666666666,val_scaled_fold_271.csv
RSI_7_lag_5,1.0972623389481855,1.6026313116456228,1.0,1.0,0.14404586446635054,28.0,10.0,val_scaled_fold_271.csv
RSI_7_lag_1,0.9688059378603964,1.3565246058004585,3.0,3.0,0.14406631912844578,27.0,11.0,val_scaled_fold_271.csv
RSI_14_lag_3,0.8123294200925617,1.2372273291681217,6.0,6.0,0.1664163683594411,22.0,11.333333333333334,val_scaled_fold_271.csv
RSI_14,0.4416807597713101,0.5328050137142906,10.0,9.0,0.2084001635836238,8.0,9.0,val_scaled_fold_259.csv
RSI_7,0.5880633631023111,0.7748656375787293,5.0,6.0,0.1872736654460317,18.0,9.666666666666666,val_scaled_fold_259.csv
RSI_7_lag_1,0.5871341474013065,0.7751414797039429,6.0,5.0,0.180103635818849,19.0,10.0,val_scaled_fold_259.csv
Log_Returns_lag_1,0.8861513849522383,1.2204025735802682,3.0,2.0,0.08556550422215342,31.0,12.0,val_scaled_fold_259.csv
