stage,fold_id,gen,p,q,rmse,is_best_gen
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,18,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,19,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,20,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,21,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,22,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,23,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,24,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,25,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,26,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,27,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,28,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,29,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,343,30,1,2,0.0266380392867317,True
GA,347,1,3,6,0.0108556700479114,False
GA,347,1,5,4,0.0109526855961427,False
GA,347,1,1,1,0.0108911443865739,False
GA,347,1,1,6,0.0108397113316064,True
GA,347,1,4,5,0.0108821876014832,False
GA,347,1,1,6,0.0108397113316064,True
GA,347,1,5,2,0.0108566577783987,False
GA,347,1,2,2,0.0108901950897159,False
GA,347,1,2,4,0.0108845119680077,False
GA,347,1,3,2,0.0108923813396908,False
GA,347,1,4,1,0.0108696891017091,False
GA,347,1,2,3,0.0109009815075687,False
GA,347,1,3,5,0.010874646532751,False
GA,347,1,2,4,0.0108845119680077,False
GA,347,1,4,1,0.0108696891017091,False
GA,347,1,4,2,0.0108943016388981,False
GA,347,1,1,6,0.0108397113316064,True
GA,347,1,6,5,0.0109380118734703,False
GA,347,1,2,1,0.0108847584333871,False
GA,347,1,5,3,0.0108816008198091,False
GA,347,1,1,3,0.0109270525885697,False
GA,347,1,1,6,0.0108397113316064,True
GA,347,1,2,4,0.0108845119680077,False
GA,347,1,2,4,0.0108845119680077,False
GA,347,1,4,2,0.0108943016388981,False
GA,347,1,6,5,0.0109380118734703,False
GA,347,1,6,6,0.0109576146665617,False
GA,347,1,4,6,0.010893884956428,False
GA,347,1,1,2,0.0108894083537965,False
GA,347,1,1,2,0.0108894083537965,False
GA,347,1,3,2,0.0108923813396908,False
GA,347,1,5,3,0.0108816008198091,False
GA,347,1,2,4,0.0108845119680077,False
GA,347,1,1,5,0.0108735582669376,False
GA,347,1,1,6,0.0108397113316064,True
GA,347,1,5,2,0.0108566577783987,False
GA,347,1,1,5,0.0108735582669376,False
GA,347,1,5,5,0.0109264565041115,False
GA,347,1,5,1,0.0108712544010518,False
GA,347,1,3,1,0.0108981339261412,False
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,1,6,0.0108397113316064,True
GA,347,2,3,6,0.0108556700479114,False
GA,347,2,3,6,0.0108556700479114,False
GA,347,2,3,6,0.0108556700479114,False
GA,347,2,5,2,0.0108566577783987,False
GA,347,2,5,2,0.0108566577783987,False
GA,347,2,5,2,0.0108566577783987,False
GA,347,2,2,5,0.0108612141441385,False
GA,347,2,2,5,0.0108612141441385,False
GA,347,2,4,1,0.0108696891017091,False
GA,347,2,4,1,0.0108696891017091,False
GA,347,2,4,1,0.0108696891017091,False
GA,347,2,4,1,0.0108696891017091,False
GA,347,2,4,1,0.0108696891017091,False
GA,347,2,5,1,0.0108712544010518,False
GA,347,2,5,1,0.0108712544010518,False
GA,347,2,5,1,0.0108712544010518,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,1,5,0.0108735582669376,False
GA,347,2,3,5,0.010874646532751,False
GA,347,2,3,5,0.010874646532751,False
GA,347,2,5,3,0.0108816008198091,False
GA,347,2,5,3,0.0108816008198091,False
GA,347,2,5,3,0.0108816008198091,False
GA,347,2,4,5,0.0108821876014832,False
GA,347,2,2,4,0.0108845119680077,False
GA,347,3,2,6,0.0108370133979256,True
GA,347,3,2,6,0.0108370133979256,True
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,1,6,0.0108397113316064,False
GA,347,3,3,6,0.0108556700479114,False
GA,347,3,3,6,0.0108556700479114,False
GA,347,3,3,6,0.0108556700479114,False
GA,347,3,3,6,0.0108556700479114,False
GA,347,3,3,6,0.0108556700479114,False
GA,347,3,5,2,0.0108566577783987,False
GA,347,3,5,2,0.0108566577783987,False
GA,347,3,5,2,0.0108566577783987,False
GA,347,3,5,2,0.0108566577783987,False
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
GA,347,4,2,6,0.0108370133979256,True
