stage,seed,gen,iter,fold_id,retrain_interval,p,q,threshold,sharpe,mdd,turnover,penalty,strategy,garch_mode,garch_ic,dist,dist_last,aic_norm,aic_t
GA,42,1,-1,80,42,5,1,0.5822468127755767,1.7967568671664946,0.001964172193606,0.7521183667020951,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
GA,42,1,-1,80,42,4,3,0.3709932078862039,3.3374553507151323,0.0035748102934263,0.3651674572529824,0.0,continuous,auto,aic,t,t,1944.1424677743096,1866.181788210522
GA,42,1,-1,80,42,3,2,0.4136974856421725,3.2267892465656,0.0035281588231365,0.2990005987895517,0.0,continuous,auto,aic,t,t,1944.2876242794296,1867.43318008812
GA,42,1,-1,80,42,4,2,0.3021543769656494,3.359746855298272,0.0043067303812262,0.4468019488588833,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,2,-1,80,42,4,1,0.5841558569640757,3.348100978859613,0.0022539440961165,0.230455400927208,0.0,continuous,auto,aic,t,t,1944.249352000629,1866.1308497723944
GA,42,3,-1,80,42,4,2,0.500091177149739,3.3597468552982725,0.0026033127103216,0.2699571046671739,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,3,-1,80,42,5,1,0.5845545665186818,1.7967568671664949,0.0019564178693495,0.7491490905288559,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
GA,42,4,-1,80,42,4,2,0.5854376854069527,3.359746855298272,0.0022240222472807,0.2306021119099089,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,4,-1,80,42,4,3,0.5971547494305955,3.3374553507151323,0.002221723548281,0.2268669015763782,0.0,continuous,auto,aic,t,t,1944.1424677743096,1866.181788210522
GA,42,4,-1,80,42,5,1,0.5884333448504703,1.7967568671664946,0.0019435217424101,0.7442109216849759,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
GA,42,5,-1,80,42,4,1,0.5971547494305955,3.348100978859613,0.0022049091870727,0.2254388370839626,0.0,continuous,auto,aic,t,t,1944.249352000629,1866.1308497723944
GA,42,5,-1,80,42,5,1,0.5985187440313078,1.796756867166495,0.0019107722379761,0.7316705222916773,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
GA,42,5,-1,80,42,4,2,0.5899767350541142,3.3597468552982725,0.0022069216338104,0.2288279497188155,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,5,-1,80,42,5,2,0.5834790247675288,2.262064652684039,0.0020344178461435,0.5513650219683364,0.0,continuous,auto,aic,t,t,1938.5893077769608,1860.6380070009425
GA,42,6,-1,80,42,5,2,0.5915689613028028,2.2620646526840393,0.00200659638819,0.543824890129321,0.0,continuous,auto,aic,t,t,1938.5893077769608,1860.6380070009425
GA,42,6,-1,80,42,4,2,0.594914748107142,3.3597468552982725,0.002188614132874,0.2269285928996902,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,7,-1,80,42,5,2,0.5970651498111376,2.26206465268404,0.0019881249838071,0.5388187964684202,0.0,continuous,auto,aic,t,t,1938.5893077769608,1860.6380070009425
GA,42,7,-1,80,42,4,2,0.5971547494305955,3.3597468552982725,0.0021804091779948,0.2260773556945987,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,8,-1,80,42,4,2,0.5998617103941465,3.359746855298272,0.002170575508336,0.22505714961076,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,8,-1,80,42,5,2,0.5978123042978508,2.2620646526840393,0.0019856401964143,0.5381453729345146,0.0,continuous,auto,aic,t,t,1938.5893077769608,1860.6380070009425
GA,42,9,-1,80,42,5,2,0.5999828185041927,2.2620646526840393,0.001978456890409,0.5361985635900813,0.0,continuous,auto,aic,t,t,1938.5893077769608,1860.6380070009425
GA,42,9,-1,80,42,5,1,0.5998939367812149,1.7967568671664946,0.0019063919968643,0.729993245828104,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
GA,42,12,-1,80,42,6,2,0.5998995678249114,2.2149283272318634,0.001898250271339,0.7344377243657054,0.0,continuous,auto,aic,t,t,1938.4487409126175,1861.8795596905104
GA,42,13,-1,80,42,4,2,0.5999941829975093,3.3597468552982725,0.0021700965466784,0.2250074592856497,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,14,-1,80,42,6,2,0.5999698216928956,2.214928327231864,0.0018980279944562,0.7343517248900575,0.0,continuous,auto,aic,t,t,1938.4487409126175,1861.8795596905104
GA,42,16,-1,80,42,6,1,0.5999698216928956,2.165413804290208,0.0018906120476925,0.7600840608825217,0.0,continuous,auto,aic,t,t,1938.590358116895,1862.0412851249012
BO,42,-1,1,80,42,4,2,0.5852279944300249,3.3597468552982717,0.002224818652697,0.2306847381372289,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
BO,42,-1,2,80,42,1,1,0.1001947054630607,3.197136985678581,0.0124762178229316,1.224234395323229,0.0,continuous,auto,aic,t,t,1944.9942585963668,1866.7467082813196
BO,42,-1,3,80,42,3,7,0.5879728636558677,2.9206292143727057,0.0038865000082073,0.7621463473236336,0.0,continuous,auto,aic,t,t,1938.33271062359,1864.589881763152
BO,42,-1,4,80,42,3,3,0.5890322199714547,3.325458603408174,0.0022819273976479,0.2304754403205746,0.0,continuous,auto,aic,t,t,1944.2284964203568,1866.713738758795
BO,42,-1,5,80,42,3,1,0.5819333507164737,3.264032302528456,0.0023785135477856,0.2204636548732438,0.0,continuous,auto,aic,t,t,1944.308824645099,1866.940970664775
BO,42,-1,6,80,42,3,2,0.5913535343425049,3.2267892465655996,0.0024689218570782,0.2091740213585401,0.0,continuous,auto,aic,t,t,1944.2876242794296,1867.43318008812
BO,42,-1,7,80,42,1,1,0.0295562802829464,2.9724097807912617,0.0384085365429585,1.1414585240501385,0.0,continuous,auto,aic,t,t,1944.9942585963668,1866.7467082813196
BO,42,-1,8,80,42,3,3,0.589103175410623,3.325458603408174,0.0022816527157863,0.2304476803517093,0.0,continuous,auto,aic,t,t,1944.2284964203568,1866.713738758795
BO,42,-1,9,80,42,1,1,0.1868796689734545,3.197136985678581,0.0066890691464438,0.6563678703500274,0.0,continuous,auto,aic,t,t,1944.9942585963668,1866.7467082813196
BO,42,-1,10,80,42,4,3,0.5932820817434477,3.3374553507151323,0.0022362172115472,0.2283477824781367,0.0,continuous,auto,aic,t,t,1944.1424677743096,1866.181788210522
BO,42,-1,11,80,42,4,3,0.5246034732705328,3.3374553507151323,0.0025287734110231,0.2582419948663281,0.0,continuous,auto,aic,t,t,1944.1424677743096,1866.181788210522
BO,42,-1,12,80,42,3,3,0.514937028921711,3.325458603408175,0.0026100477816132,0.2636389544825907,0.0,continuous,auto,aic,t,t,1944.2284964203568,1866.713738758795
BO,42,-1,13,80,42,3,2,0.4845269928822793,3.2267892465655996,0.003012819707785,0.255291858201762,0.0,continuous,auto,aic,t,t,1944.2876242794296,1867.43318008812
BO,42,-1,14,80,42,3,4,0.2371182369788152,2.550172275279675,0.0082813796379481,1.725992909921134,0.0,continuous,auto,aic,t,t,1941.6076346613472,1867.402917684015
BO,42,-1,15,80,42,7,7,0.0119114098171713,2.109223771899152,0.0428857167391604,5.0,0.0,continuous,auto,aic,t,t,1935.6379528434732,1862.745796150361
BO,42,-1,16,80,42,1,4,0.5997207496892287,2.7046831457204226,0.0028799010480712,0.3961518811230411,0.0,continuous,auto,aic,t,t,1942.5304994891967,1868.5205372300695
BO,42,-1,17,80,42,7,1,0.0432610274791551,2.7696488133787476,0.0332836919751552,2.762580324822657,0.0,continuous,auto,aic,t,t,1938.1824406764777,1862.932324369376
BO,42,-1,18,80,42,7,7,0.5730047565578177,1.904826248064174,0.0042040115716469,0.937927937054818,0.0,continuous,auto,aic,t,t,1935.6379528434732,1862.745796150361
BO,42,-1,19,80,42,3,5,0.5764856700926511,1.936511052635584,0.0039570380102439,0.9136846301023744,0.0,continuous,auto,aic,t,t,1937.7977431353208,1862.9107838897744
BO,42,-1,20,80,42,1,6,0.5033196547110673,2.2074667024361077,0.0046000383417263,0.9247755747124562,0.0,continuous,auto,aic,t,t,1937.3891471073196,1863.08443555916
BO,42,-1,21,80,42,1,1,0.5271769413877094,3.1971369856785814,0.0023712172759996,0.2326767446426013,0.0,continuous,auto,aic,t,t,1944.9942585963668,1866.7467082813196
BO,42,-1,22,80,42,3,1,0.1767765805391232,3.264032302528455,0.0078184075819325,0.725747426200247,0.0,continuous,auto,aic,t,t,1944.308824645099,1866.940970664775
BO,42,-1,23,80,42,2,1,0.39031078123501,3.2018002544083974,0.0035635972106095,0.315827601152435,0.0,continuous,auto,aic,t,t,1944.0260046555877,1866.9941878532816
BO,42,-1,24,80,42,4,1,0.3342004763245877,3.348100978859613,0.0039379317641636,0.4028177098295339,0.0,continuous,auto,aic,t,t,1944.249352000629,1866.1308497723944
BO,42,-1,25,80,42,3,1,0.3030000947559867,3.264032302528456,0.0045654202913592,0.4234162087156464,0.0,continuous,auto,aic,t,t,1944.308824645099,1866.940970664775
BO,42,-1,26,80,42,5,1,0.2221173026152797,1.7967568671664949,0.0051487792898971,1.9715641442229748,0.0,continuous,auto,aic,t,t,1940.3804372041072,1862.330482765547
BO,42,-1,27,80,42,4,1,0.4253159236827438,3.348100978859613,0.0030950099924271,0.3165220577548489,0.0,continuous,auto,aic,t,t,1944.249352000629,1866.1308497723944
BO,42,-1,28,80,42,2,1,0.137359332513538,3.2018002544083974,0.0101082311392477,0.8974338304474092,0.0,continuous,auto,aic,t,t,1944.0260046555877,1866.9941878532816
BO,42,-1,29,80,42,1,7,0.1069399631934136,2.479183283324168,0.0220631489176282,3.2738074403747595,0.0,continuous,auto,aic,t,t,1937.4369518634044,1863.706440562856
BO,42,-1,30,80,42,6,5,0.591214648789687,0.934876839510851,0.004243019358537,2.954527007571789,0.0,continuous,auto,aic,t,t,1938.2266930145329,1866.5330026665235
BO,42,-1,31,80,42,1,3,0.4076148742164265,3.1461076427684533,0.0035836297218765,0.358646501103222,0.0,continuous,auto,aic,t,t,1943.3264318648712,1867.1651279430068
BO,42,-1,32,80,42,4,2,0.3960747067863444,3.359746855298272,0.0032863867113432,0.3408527816364972,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
BO,42,-1,33,80,42,1,3,0.2019107252462239,3.146107642768452,0.0072274994895665,0.7240311013851866,0.0,continuous,auto,aic,t,t,1943.3264318648712,1867.1651279430068
BO,42,-1,34,80,42,1,2,0.5857330438013569,3.118021345786896,0.0022688912086929,0.2125308932393889,0.0,continuous,auto,aic,t,t,1944.8880051284127,1867.3127803639804
BO,42,-1,35,80,42,3,2,0.3476829899312544,3.2267892465656,0.0041972949000055,0.355771777565211,0.0,continuous,auto,aic,t,t,1944.2876242794296,1867.43318008812
BO,42,-1,36,80,42,2,1,0.5421266100450651,3.2018002544083974,0.0025663438397825,0.227384002817303,0.0,continuous,auto,aic,t,t,1944.0260046555877,1866.9941878532816
BO,42,-1,37,80,42,1,3,0.0136869987258205,2.854255703215234,0.0428857167482194,1.0,0.0,continuous,auto,aic,t,t,1943.3264318648712,1867.1651279430068
BO,42,-1,38,80,42,1,2,0.353686287342202,3.1180213457868966,0.0037574669599166,0.3519683122012307,0.0,continuous,auto,aic,t,t,1944.8880051284127,1867.3127803639804
BO,42,-1,39,80,42,4,1,0.3698852757834649,3.348100978859613,0.0035583817889733,0.363955744387183,0.0,continuous,auto,aic,t,t,1944.249352000629,1866.1308497723944
BO,42,-1,40,80,42,4,2,0.4732440948577797,3.3597468552982725,0.0027508892087207,0.2852717393977571,0.0,continuous,auto,aic,t,t,1944.237505408771,1866.118054276435
GA,42,1,-1,35,10,4,3,0.4666340686480183,2.9383789569065244,0.0143673566416455,11.852868942830822,0.0,continuous,auto,aic,t,t,2279.566105253998,2238.289339178581
GA,42,1,-1,35,10,5,1,0.5822468127755767,2.807519970172264,0.0068694200504798,9.176702020844278,0.0,continuous,auto,aic,t,t,2279.1303711694286,2238.644145010144
GA,42,1,-1,35,10,4,5,0.0374057435047986,3.4905233366582893,0.0305890076044993,49.593288384714256,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,2,-1,35,10,4,5,0.0131233540772662,3.8009778509129335,0.0305890076067876,48.823362495944714,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,2,-1,35,10,4,5,0.1401964703484824,3.3192659770707045,0.0303971602730702,42.33112041019869,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,2,-1,35,10,2,1,0.5738742146644106,2.138149141636413,0.0037763896130404,2.7249532984570672,0.0,continuous,auto,aic,t,t,2286.8382808846773,2241.227353665102
GA,42,3,-1,35,10,5,1,0.5832021532759617,2.808191144218384,0.0068581773726451,9.164945901729087,0.0,continuous,auto,aic,t,t,2279.1303711694286,2238.644145010144
GA,42,4,-1,35,10,4,1,0.3774521053619135,3.671529790745563,0.0041418094532194,7.426969690553421,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,5,-1,35,10,4,1,0.57679464083664,3.671529790745563,0.0027111803885947,4.860179296673407,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,6,-1,35,10,4,1,0.5936297957058947,3.671529790745563,0.0026343337437229,4.7223461380863885,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,7,-1,35,10,4,1,0.595783869699648,3.671529790745563,0.0026248143652233,4.705272357891661,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,8,-1,35,10,4,5,0.0116633872389633,3.85367849402474,0.0305890076071335,48.55090169315982,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,8,-1,35,10,4,1,0.5965068507518554,3.671529790745561,0.0026216347374513,4.699569451547981,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,9,-1,35,10,4,1,0.5986952691186049,3.6715297907455633,0.0026120569814256,4.682391056357153,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,9,-1,35,10,4,5,0.0110711338823202,3.878752358203115,0.0305890076072995,48.41988662295635,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,10,-1,35,10,4,1,0.5998633687012037,3.671529790745563,0.0026069733074613,4.673273148458962,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
GA,42,11,-1,35,10,4,5,0.010539413793214,3.9034884684456985,0.0305890076074643,48.2897183953888,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,16,-1,35,10,4,5,0.0101191680003686,3.9205764549749302,0.0305890076075592,48.177161383176696,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
GA,42,18,-1,35,10,4,1,0.5999708230880031,3.671529790745563,0.002606506650056,4.6724361682712265,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,1,35,10,4,5,0.069704086384466,3.4397911105603933,0.030589007603927,48.80585990511717,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
BO,42,-1,2,35,10,2,1,0.5965133771625984,2.1381491416364127,0.0036332490071504,2.621534562429728,0.0,continuous,auto,aic,t,t,2286.8382808846773,2241.227353665102
BO,42,-1,3,35,10,6,1,0.5809867369798268,-0.1599185301480526,0.0152959008657713,12.533039991704916,0.0,continuous,auto,aic,t,t,2279.541153284451,2239.160091678995
BO,42,-1,4,35,10,4,2,0.5797522683465961,1.3426697879415828,0.0107641584090449,7.944069377794246,0.0,continuous,auto,aic,t,t,2279.146793768191,2237.056858625636
BO,42,-1,5,35,10,3,1,0.4943115042294411,0.997266841117467,0.0068777824468658,4.258738201774844,0.0,continuous,auto,aic,t,t,2283.814776732816,2237.5625740824216
BO,42,-1,6,35,10,1,1,0.0633173562403947,0.0507689137730432,0.0369399179531982,20.16421922809057,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,7,35,10,1,1,0.0295562802829464,-2.1504037897670836,0.080667440929683,25.417773234263084,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,8,35,10,1,1,0.0420129842527222,-1.0317461832358696,0.0571676839039312,23.218429746904903,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,9,35,10,1,1,0.0262447272818528,-2.5469397622152856,0.0903696252938118,26.28384688727163,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,10,35,10,1,1,0.2557252259982523,1.8148656359601416,0.0092714247594141,6.634714501521354,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,11,35,10,1,1,0.0103558031946348,-3.469555994224446,0.1294496895649692,31.914394445452853,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,12,35,10,1,1,0.2558039546473739,1.8148656359601416,0.00926858072842,6.632672538994573,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,13,35,10,4,1,0.5573127944312894,3.6715297907455633,0.0028058998625469,5.030075386997185,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,15,35,10,1,1,0.1138999855267558,1.5306919468019495,0.0205009697319362,13.995081396144242,0.0,continuous,auto,aic,t,t,2286.7245983192897,2240.9262265752027
BO,42,-1,16,35,10,4,1,0.5789498479902407,3.671529790745563,0.0027010933053611,4.842086722604326,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,17,35,10,4,5,0.0351084157437288,3.4994234708130967,0.0305890076045767,49.63211034404884,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
BO,42,-1,18,35,10,4,1,0.5315459359026505,3.6715297907455624,0.0029418346039612,5.273909888763627,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,19,35,10,3,1,0.5429185742576482,0.9972668411174666,0.0062636881634905,3.8774567499923167,0.0,continuous,auto,aic,t,t,2283.814776732816,2237.5625740824216
BO,42,-1,20,35,10,4,1,0.490597500362182,3.671529790745562,0.0031872184418644,5.714104456744306,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,21,35,10,4,1,0.5118464211797081,3.671529790745563,0.0030549864468314,5.476887694551421,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,22,35,10,4,1,0.4312920969973652,3.6715297907455615,0.0036251550070212,6.499830103418356,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,23,35,10,4,1,0.4590283383751032,3.6715297907455633,0.0034062625328493,6.107085608877074,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,24,35,10,4,1,0.3937686743539707,3.6715297907455633,0.0039703254784124,7.119218799807376,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,25,35,10,4,5,0.1198635934458987,3.292173967695466,0.0304825100935129,44.08362403538091,0.0,continuous,auto,aic,t,t,2272.5629036063774,2234.6005907396125
BO,42,-1,26,35,10,4,1,0.3599451430793674,3.671529790745562,0.0043430785272225,7.7882016091770385,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,27,35,10,4,1,0.3237414462088731,3.6714676320513058,0.0048282792034376,8.657821058556866,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,28,35,10,4,1,0.272725785093547,3.642841687457007,0.0057303863854849,9.903222663393386,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,29,35,10,4,1,0.2216303725475016,3.580738236338217,0.007049575160876,11.725258152335387,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,30,35,10,2,1,0.5410212630398865,2.138149141636412,0.0040053845500535,2.89042324086855,0.0,continuous,auto,aic,t,t,2286.8382808846773,2241.227353665102
BO,42,-1,31,35,10,4,1,0.2464272743040337,3.615608406753855,0.006341131585914,10.746647883421971,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,32,35,10,5,1,0.3518750365789131,2.602671058588702,0.0113601143111709,13.875272174796075,0.0,continuous,auto,aic,t,t,2279.1303711694286,2238.644145010144
BO,42,-1,33,35,10,4,1,0.1500162995617789,3.270594969756266,0.0103397433438111,16.07193939552024,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,34,35,10,5,1,0.28448605149594,2.525807495075119,0.014046111944557,16.688283593476775,0.0,continuous,auto,aic,t,t,2279.1303711694286,2238.644145010144
BO,42,-1,35,35,10,4,2,0.3381891306938416,0.7461844109954704,0.0184036195511742,12.48788494983072,0.0,continuous,auto,aic,t,t,2279.146793768191,2237.056858625636
BO,42,-1,36,35,10,4,1,0.1846833032486964,3.448356665274543,0.0084574355551874,13.670857787637807,0.0,continuous,auto,aic,t,t,2282.7326449253223,2236.9993524383544
BO,42,-1,37,35,10,5,1,0.447583612880421,2.698465206978601,0.0089337861894473,11.33593575822148,0.0,continuous,auto,aic,t,t,2279.1303711694286,2238.644145010144
BO,42,-1,38,35,10,3,1,0.2448053417916265,0.997266841117467,0.0138455976957044,8.59925370838276,0.0,continuous,auto,aic,t,t,2283.814776732816,2237.5625740824216
BO,42,-1,39,35,10,4,6,0.0209291496941898,0.7104444807867599,0.0443691271723573,52.08207308008544,0.0,continuous,auto,aic,t,t,2275.4094525648084,2241.5840575386364
BO,42,-1,40,35,10,4,4,0.0213787060732618,2.1953342675131804,0.0367816782833112,50.24674659446854,0.0,continuous,auto,aic,t,t,2272.646340995057,2235.200082161665
GA,42,1,-1,35,20,4,3,0.4666340686480183,3.622818759541079,0.0058684044860834,5.014488720110909,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,3,-1,35,20,4,3,0.0356373815477505,4.019850193916085,0.0338008042759402,24.859418458984504,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,3,-1,35,20,4,1,0.4464732677074381,2.910141820292732,0.0042026164504384,3.367362260545034,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,3,-1,35,20,4,3,0.5082534697051411,3.622818759541079,0.0053885861583902,4.603866805117253,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,4,-1,35,20,4,1,0.447017949298637,2.9101418202927314,0.0041975014617242,3.3632592033947253,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,5,-1,35,20,4,3,0.5431176754195363,3.622818759541079,0.0050431686685628,4.3083320367156395,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,5,-1,35,20,4,1,0.5750375520266884,2.9101418202927314,0.0032638429805142,2.614502712475142,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,6,-1,35,20,4,3,0.0582543105177909,3.7131195986156342,0.0286734779176395,21.437048246652267,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,6,-1,35,20,4,3,0.0470834653776947,3.826511359495293,0.0314460623554525,22.94877864715012,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,6,-1,35,20,4,1,0.5884373230554012,2.9101418202927323,0.0031895834606441,2.554965807297481,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,7,-1,35,20,4,1,0.593420316454922,2.9101418202927323,0.0031628231756726,2.5335115746293453,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,7,-1,35,20,4,3,0.0358134498132452,4.017189688704007,0.0337532193708929,24.820779517561736,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,7,-1,35,20,4,3,0.0469073971122002,3.8296807632530334,0.0314736017950241,22.9711075543035,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,7,-1,35,20,4,3,0.5744269912203497,3.622818759541079,0.0047686578172407,4.0735051082709095,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,8,-1,35,20,4,3,0.593420316454922,3.622818759541079,0.0046162277235357,3.94312634651146,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,8,-1,35,20,4,3,0.0464062386187228,3.83868555251085,0.0315531309380315,23.03559178553048,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,9,-1,35,20,4,1,0.5935188965624029,2.910141820292732,0.0031622982974249,2.5330907727971375,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,9,-1,35,20,4,3,0.5974691087059568,3.622818759541079,0.0045849858506298,3.916405468566865,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,9,-1,35,20,4,3,0.0422693182794611,3.911697542031054,0.0322814678715212,23.626298177928355,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,9,-1,35,20,4,3,0.0473645211197676,3.821446278405595,0.0314025247519427,22.913479271064777,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,9,-1,35,20,4,3,0.0582055491594257,3.713991891946399,0.0286835357135119,21.44411633325844,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,9,-1,35,20,4,3,0.0356792638541669,4.019218610092392,0.0337894425594983,24.850192638596457,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,10,-1,35,20,4,3,0.0472201731844506,3.824048530027716,0.0314248207246991,22.931556255645365,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.060362720713807,3.67494601069784,0.0282635446216355,21.120969539730588,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.5981301466790336,3.62281875954108,0.0045799251675983,3.9120771585765057,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.0503133660622283,3.798391273845933,0.0305671195831928,22.456946060072863,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.0385471799955696,3.9742185179283256,0.0330700025714348,24.26613724612975,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.0361220327234408,4.012493074062742,0.0336709360796958,24.75396826544056,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,11,-1,35,20,4,3,0.0588841582896993,3.7018594620100465,0.0285450530032839,21.346802324972725,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,12,-1,35,20,4,1,0.5994384493473183,2.9101418202927314,0.0031310964918414,2.5080760872948407,0.0,continuous,auto,aic,t,t,2284.755580436868,2237.1467929348582
GA,42,12,-1,35,20,4,3,0.01465660377343,4.062105181652286,0.041815099269662,31.146845714766968,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,12,-1,35,20,4,3,0.0521544723373105,3.784134506667549,0.0300769678421887,22.193708279370583,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,12,-1,35,20,4,3,0.0460485952789026,3.845095439211453,0.0316109415066348,23.08246810655898,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
GA,42,12,-1,35,20,4,3,0.0413731987687333,3.9270895231296663,0.0324583780037181,23.769819922019646,0.0,continuous,auto,aic,t,t,2281.682863309538,2237.6782185681436
